sample_id,features
GTEX-111CU-1526,"-2.1857305,0.73711205,0.6619406,-0.2543194,0.43601274,-2.4438493,-2.8732057,1.1246455,0.24453771,-1.473621,-0.9227384,-1.9257647,0.46665788,-0.41783893,-1.6132147,2.8925107,-0.4082608,0.8564887,-1.7212793,-0.6900716,1.0818791,-0.99128115,0.57803714,-0.09706916,-1.8639365,-0.46832415,-0.17458612,-1.2356949,1.493161,-0.114901446,-0.6868713,0.40760818,2.1859834,-1.669581,-0.33342913,-0.7014193,-0.7636761,-1.7619206,0.45156214,1.5130507,-2.303979,2.001682,0.27292243,0.59824085,1.4368436,2.0381594,1.5851169,-0.20970912,0.31860402,-0.67945385,0.66870594,1.3645356,1.250052,1.1774285,-1.4706149,-0.17639914,1.1046461,1.6975086,1.9654754,1.1270539,0.81447446,-0.43630376,0.59617025,0.4706573,-1.3693095,-0.4447898,2.8822665,0.8553579,0.43233675,-0.0069241305,-0.93169594,-0.6701527,1.1134919,-1.8531986,1.1007301,0.50799793,0.12013991,-1.8251514,-1.4783443,-0.37395224,0.1537177,-0.78901047,-0.6411527,-0.49201494,-1.6431668,0.51236445,0.9841483,0.88065416,-0.9007267,-0.8230908,0.31083935,-1.1694108,-1.6861095,1.3205123,1.0274111,1.757296,-0.097737566,1.1996574,-1.4662071,0.21787454,-1.2006661,-2.4576433,0.60347337,0.20221265,-1.0603076,1.6339178,0.13065934,0.74611604,-0.12948963,-1.7090131,-0.5036963,0.45075083,1.163069,1.4868703,-0.23968184,-0.8360432,0.41089422,-1.4697561,0.5729858,1.6922854,-0.5712613,0.79300624,-0.11948067,-0.63239384,1.3495283,0.5243032,-0.029549874,1.4165052,-2.2486894,-1.0767955,0.90857375,1.132909,-2.1357768,1.4719462,-0.9801917,-1.5930542,-0.73485184,-0.015281072,1.8724357,-1.2232126,-0.7930006,-0.3077808,-0.6182818,-1.22467,1.4967756,-2.0448022,-1.3700562,0.32160738,2.003805,0.104618534,1.4131562,0.84670204,-1.383177,-2.1677058,-1.1642492,1.1027446,0.7507657,0.5280512,1.4466282,1.6683395,-0.69060147,-0.56450754,0.5971409,1.156323,-1.1673706,1.2401527,-1.3169023,1.7804798,-0.07049455,0.7179969,1.3326181,1.3969108,2.081841,-1.8138212,-0.55441123,-2.0164883,-1.0800151,-0.21492888,0.994741,0.5872822,1.3035743,0.041294552,-2.1331556,1.7441328,1.7511462,1.3165528,-1.7212933,-0.20333025,-0.35452724,1.8783516,-0.81667316,1.3697327,1.4067861,2.7320187,-2.491681,-0.755004,-0.32286078,-0.63052505,0.9315149,-1.3612378,1.6614721,0.6360256,-2.0630314,-1.3026199,-0.3039569,2.2872849,-0.3137728,-0.6977507,-0.1473738,0.479187,-0.18759035,1.1198741,1.8216972,-0.1389674,1.1102223,-0.9122253,-1.8887644,1.9507337,-1.305478,2.7627263,-0.06419264,-0.527561,-0.63622946,-1.6671053,0.62586486,-1.0636449,-1.0948534,-1.2333016,0.6679349,-0.9493951,0.49262285,1.8286524,0.928181,-0.9209608,1.0823709,-2.292849,0.9717762,-1.4109999,0.093610756,0.48872495,1.2659999,2.16172,1.4294354,0.7002122,1.3768368,0.24872096,0.1907885,2.5581837,-1.0536557,-0.6906371,-1.6800525,0.38238892,1.4106808,0.029508913,-1.4896214,1.8578802,0.35560122,0.25584722,-0.04478408,1.9542837,0.5338648,-0.07637269,-1.5730736,-1.4570619,0.4159213,0.8689125,-1.3301014,-1.2010005,-0.29814163,0.53887296,0.80213535,0.5454816,2.2236476,1.0358791,0.4111893,0.38264853,-0.14422217,-0.87464976,0.77470005,-1.33943,-0.9628797,1.7280395,1.3493886,0.5824433,1.1148406,-0.74831647,-0.16317461,0.7791854,-1.5607665,1.7915503,-1.5031135,1.623834,-0.38935494,-1.7392428,-1.8154749,-0.7312509,1.8295494,-0.3541791,0.12488339,-0.013150389,0.28329775,0.9380512,0.6034718,-0.09308471,-1.5466384,1.6700597,-0.82372755,2.3086636,0.70120585,-1.7754589,-0.5479404,0.90389293,-0.075975046,0.052547008,-1.6023625,1.2261934,-0.9513081,-0.9647212,-0.1851706,-0.14789762,-2.6406214,1.7498939,1.6598902,2.3690915,-0.7651791,-2.441445,0.80052227,-0.2942176,0.47684142,-0.36676645,1.0764377,0.83593386,-2.157428,-2.095596,1.0313283,-0.170691,-1.5326552,1.2310722,-0.669114,-0.52452606,-0.99994,-1.5731354,0.6041478,-1.2878886,-0.76456034,0.07094839,-0.47678497,-0.24858038,1.1307318,1.972068,0.09203931,-1.357674,0.85586214,0.18222249,-1.3716146,-1.8207948,2.1798787,-0.2340348,0.8131163,0.3099585,-0.5395247,-0.69208753,-0.88717735,-0.6051079,0.66752607,1.4427961,1.3339431,-1.0728258,-0.2875324,1.8353261,1.4097886,-0.3972243,-1.6566001,-0.41712168,0.9073247,1.2834193,-0.10304384,-2.249884,-0.7614258,-1.0076092,0.4996651,-0.3225264,-2.3327906,-1.5381505,0.71704465,-0.5960496,-0.71557176,1.1212392,0.9862001,0.63865316,-0.05432418,0.45906472,2.1178503,2.0465336,1.8752319,-1.4147934,-0.6150061,0.35369748,0.33142567,-0.53435254,1.0672346,1.3803915,-0.5474178,0.9489094,-0.11115929,-2.2556524,0.35101214,-0.35200247,0.39325052,1.6262923,0.6215165,-0.9609542,1.877425,2.6802711,-0.27072072,-1.495111,-1.3546498,0.026523715,-0.3277514,0.5006759,-0.08446425,0.2764829,1.2409012,-1.8021204,-0.6571052,0.20287168,-0.85662675,0.28073114,-1.5429196,0.60998225,1.5877978,-1.2619498,0.7181598,0.55791163,-0.38934544,0.6550075,0.62063164,1.7970359,-0.14795579,-0.62172115,0.91510624,-2.5993893,-0.65926427,0.030569268,-0.81512976,1.4655313,1.2838398,2.238038,-1.8541343,1.122993,-0.46525776,-0.43264934,-0.4271015,1.7579557,-0.9278367,-2.0369103,0.94269407,-0.52564144,0.8519429,-0.17113617,0.1081712,-0.6201564,1.5496936,-0.4977485,-1.4842182,1.4778838,1.1353459,-0.71338755,-0.2662757,-1.9887706,1.8398939,-1.1639686,0.011456988,-3.382226,1.4954549,1.4085048,0.43618253,-1.1995982,1.1643503,0.36778128,0.93710655,1.2051835,-0.47480965,0.6231958,-1.1226386,-1.0530094,-0.7974343,-0.3968867,0.061603457,1.5445046,-1.2599101,-1.2652717,-1.7446976,-0.67841625,1.0940908,1.5444983,1.161409,2.3277767,0.17869003,0.20513445,1.862231,-2.3264685,0.47951472,1.5208949,-0.07059831,-1.7395129,0.25021446,0.6557004,0.066464365,0.8110428,0.7690378,0.04810796,0.29037938,-0.47735903,-0.3654849,-0.82311356,-0.79107046,-0.5427759,0.1098323,1.3247535,1.5804778,0.16190775,0.46648046,-0.35503498,0.19523267,1.1305467,-0.8681869,-1.7302552,0.303381,1.5277952,-0.33310375,-1.2132281,-1.0008094,-0.016556531,0.21309946,-1.1889929,-0.2777164,-0.9908545,-0.0043299287,1.4243172,1.3819472,-0.22345085,0.9506255,-0.5150467,-0.13411365,1.3119574,1.1553944,-0.6163933,-1.0340546,-2.1805365,3.0890973,2.0071497,1.8212374,0.9818735,-1.0959393,1.1255403,-1.9289961,-1.2432269,0.30546147,0.63137823,-1.5225407,-0.16602097,-1.0999949,0.8394637,1.2010381,2.1408544,-1.2932767,0.03194716,1.1301376,0.6013927,0.20688483,-1.8288099,-0.3257438,-2.3943298,0.4153835,-1.102895,1.9727758,1.4203074,-0.96012247,-0.16270265,0.64321196,1.01998,-0.40276662,-0.44099778,0.59726846,-0.26125503,-0.19469531,-1.2964607,-0.31205094,0.4268242,0.9962912,-0.6278442,0.78274506,-2.0213766,0.61318576,-0.90953654,-1.158206,0.5003427,0.69611084,-1.8765173,-0.13348332,-2.3210685,-3.1094449,-1.2237493,0.9521864,0.4911921,-1.0467958,-0.17098847,1.677563,0.50214076,1.657698,0.48201662,-1.1041447,-1.5724798,-0.6694296,-1.7130361,-0.5460952,0.9609004,1.931429,-0.4647958,1.1915088,-1.1542946,-1.14754,0.41146773,-0.59273195,0.23542668,1.4107358,-0.12981203,-0.92023176,0.9545382,-0.0070281234,-1.6548924,1.1624422,-0.7473522,-0.35355064,-0.2201258,-2.2678075,0.8585892,1.0448208,0.9610124,-1.2390519,-1.1041232,-2.173041,-0.58566755,-0.49782777,-0.34664053,1.2939596,-1.204901,-0.34781748,-2.2227721,-0.34567523,-1.8556437,0.72691244,1.3590792,1.7359856,-0.27336478,-0.8636609,-1.0452436,-1.2105268,0.6482061,0.35408124,-0.8165297,-0.83543813,0.064840645,-0.114703186,-0.87360674,-0.62100327,1.4308243,0.47580817,-0.38622552,2.3291395,0.7881913,1.8942695,1.4202656,1.8941611,0.85172766,2.0449517,-1.3067225,0.8156978,1.5448077,0.41303515,1.8439351,-0.92756855,0.89756817,1.2092319,-2.1462374,2.6069837,-1.235885,-1.2338558,-0.6119335,-0.48486605,-0.5078364,0.25751254,-1.4875867,-1.1981324,-0.4682754,-0.07151838,0.8043149,0.047545023,1.304924,-0.60468495,-1.0291647,0.981686,-0.40769443,0.91003585,0.17703424,-1.000174,-0.59535956,-1.080421,1.0141293,-0.6257073,0.70248055,0.99302775,-1.2543987,1.8617746,1.5338788,-1.4399989,0.046433657,-1.040075,-1.824403,2.6478434,-0.116059035,1.2988153,0.4824314,-0.14143129,2.449296,-0.19902056,-0.75694096,-0.17354129,-0.3885728,1.517754,1.3449072,0.36127675,-0.51693255,1.1982825,-0.7831404,-1.4495902,-1.2320496,-1.4061698,-1.417802,0.76446605,0.2819033,1.1836778,-2.2077353,-0.48163235,0.38026172,1.5126997,-0.11026568,0.99248385,0.9473231,-0.95686305,-0.012378742,0.83048236,-0.4316904,-1.2650403,0.5953834,-1.2957801,-2.3923216,0.84271556,-1.5644326,0.90658516,-1.6621408,-0.8780415,-1.5910465,-0.90240103,1.6624691,1.3737091,-1.793636,0.86474425,1.7565514,-1.3348411,-1.3118061,1.6581395,0.5948911,-2.1507711,-0.691745,-0.6877572,-2.62317,-0.16679743,0.7834685,-0.20145786,0.64805424,-1.7288901,-1.7663136,1.3119205,-0.6106756,0.010788346,-0.01862108,0.4102323,1.2658396,0.21721956,0.1195245,1.3108346,0.4280629,0.4777343,1.1138111,-0.63237274,-1.0140898,0.739597,0.74009895,-0.7587515,0.15606618,0.9299799,-0.27607578,-1.185922,1.9052417,-0.6273601,-1.5598973,-0.39801276,0.9560604,0.39864808,-1.5211649,-1.5162712,1.4601773,-0.48427987,1.1735213,-1.9861407,-0.83055806,-1.4654962,1.5808308,-0.48537752,0.032827448,-0.25307986,-1.4613953,-1.4183443,1.1385438,1.6133658,0.01211921,-0.36639306,-2.203298,0.65001965,-0.7137265,-0.5002286,0.95952225,0.13092229,-0.8453469,0.27933997,0.11016214,0.77962106,0.03975124,0.7784426,-0.7322679,0.4016317,1.903278,1.5437311,1.0098596,-1.8977909,-1.7073009,-0.48362577,1.545504,2.0176945,-1.8741033,-0.6888924,-1.2096671,2.2073019,-1.5528307,0.8178261,-2.6555343,-0.36371034,2.6328504,2.7876635,-1.134035,-0.59002113,-0.403639,-0.16921896,0.68894446,1.8903311,1.4750954,-0.33866218,0.79976594,1.0171593,-0.758332,-1.5182048,1.6341408,-1.2800908,0.33537167,-1.6279057,0.32635832,1.4461411,-0.043006323,1.5501606,0.37106082,-0.69206417,-2.3772068,-0.6041443,1.3105683,0.66774964,-1.6572429,0.05439954,-1.5077422,0.07638986,1.5650451,-1.7169638,-0.3613238,1.461716,-0.75411993,-2.5663996,0.62682354,-1.8629489,-1.0436933,-0.64081764,0.007217309,1.0793489,0.7606966,0.47243077,0.4431542,-1.0874338,-0.037746985,0.6031108,-1.4169134,1.2493279,1.561204,-2.098992,0.782236,0.23261487,1.1468002,0.94209665,-0.7865416,-0.107580096,0.5682248,0.6599954,-0.5123422,2.2079427,1.6205556,-1.3119342,-1.2047652,-0.98204094,1.4032128,-0.05973227,-0.7512741,1.8944023,-1.9094949,-0.6457314,-1.6327752,-0.33974978,1.063349,-0.8154805,-0.23456892,0.0020090996,-0.9914994,0.38368383,-0.1357642,-1.0392673,-1.9681425,-1.3778766,1.1098963,0.05456889,-0.05919806,-1.7045612,-1.4481432,-0.39012355,-1.1274642,-0.9733892,2.0606534,-0.15701972,-0.40492052,-0.01834079,-0.13821411,0.73854375,0.15119912,2.850181,0.6858761,0.9271198,-0.31345183,-1.9618835,1.6081938,1.361349,-0.46981022,1.3553238,1.6966107,1.6648446,0.6840227,-0.90717345,-0.7497526,-0.4837785,-0.5315471,0.028776256,-1.0382893,-1.0196606,0.97654337,-0.43011943,-0.7235193,0.28856045,-1.3523374,0.24301663,0.4416186,-0.43563774,-0.858092,-1.2302732,-2.04128,-0.36030808,-1.3759418,-1.8034446,0.0806428,0.40980387,-1.2020112,0.8432721,-1.3426718,-0.27847648,0.13659415,0.6154663,-0.2815921,0.5922152,-0.08474385,-1.086825,-1.5877494,-0.37105548,1.9122142,-0.03462554,1.0559585,1.6120921,1.0813498,-1.5592619,1.2960382,-1.2624747,-0.21358183,-1.1343212,-0.26597455,1.3422545,-1.0067798,-0.26066408,-0.03268601,0.6567634,-1.1572491"
